loss_0,loss_1,loss_2,total_loss
1.272443532943725586e+00,3.424148261547088623e-01,1.007288843393325806e-01,1.715587243437767029e+00
1.252025961875915527e+00,3.367246389389038086e-01,9.985296428203582764e-02,1.688603565096855164e+00
1.238979697227478027e+00,3.338441252708435059e-01,9.943710267543792725e-02,1.672260925173759460e+00
1.224069476127624512e+00,3.312034904956817627e-01,9.903094917535781860e-02,1.654303915798664093e+00
1.210238456726074219e+00,3.227776885032653809e-01,9.779192507266998291e-02,1.630808070302009583e+00
1.187527894973754883e+00,3.202280402183532715e-01,9.746476262807846069e-02,1.605220697820186615e+00
1.176489233970642090e+00,3.185561299324035645e-01,9.721694141626358032e-02,1.592262305319309235e+00
1.157550811767578125e+00,3.135106563568115234e-01,9.649069607257843018e-02,1.567552164196968079e+00
1.164165973663330078e+00,3.066176772117614746e-01,9.545893967151641846e-02,1.566242590546607971e+00
1.148766636848449707e+00,3.099400699138641357e-01,9.595342725515365601e-02,1.554660134017467499e+00
1.148725390434265137e+00,3.099400699138641357e-01,9.595342725515365601e-02,1.554618887603282928e+00
1.136425614356994629e+00,3.066360652446746826e-01,9.546029567718505859e-02,1.538521975278854370e+00
1.121660828590393066e+00,3.020718097686767578e-01,9.479548037052154541e-02,1.518528118729591370e+00
1.117035984992980957e+00,2.983047366142272949e-01,9.425303339958190918e-02,1.509593755006790161e+00
1.106366157531738281e+00,2.973733246326446533e-01,9.413115680217742920e-02,1.497870638966560364e+00
1.092656135559082031e+00,2.953770160675048828e-01,9.389527142047882080e-02,1.481928423047065735e+00
1.082369089126586914e+00,2.927267849445343018e-01,9.357760846614837646e-02,1.468673482537269592e+00
1.085067868232727051e+00,2.877592444419860840e-01,9.293529391288757324e-02,1.465762406587600708e+00
1.064182281494140625e+00,2.858358323574066162e-01,9.272776544094085693e-02,1.442745879292488098e+00
1.057772636413574219e+00,2.851362824440002441e-01,9.264167398214340210e-02,1.435550592839717865e+00
1.049285173416137695e+00,2.831845581531524658e-01,9.239973872900009155e-02,1.424869470298290253e+00
1.049163460731506348e+00,2.802341878414154053e-01,9.204710274934768677e-02,1.421444751322269440e+00
1.039153814315795898e+00,2.797395586967468262e-01,9.192725270986557007e-02,1.410820625722408295e+00
1.033083081245422363e+00,2.794103026390075684e-01,9.190354496240615845e-02,1.404396928846836090e+00
1.026136159896850586e+00,2.781468331813812256e-01,9.178363531827926636e-02,1.396066628396511078e+00
1.020559430122375488e+00,2.765019834041595459e-01,9.161701053380966187e-02,1.388678424060344696e+00
1.008263349533081055e+00,2.732731997966766357e-01,9.127704054117202759e-02,1.372813589870929718e+00
1.001275181770324707e+00,2.670265436172485352e-01,9.066072106361389160e-02,1.358962446451187134e+00
1.010866880416870117e+00,2.591764032840728760e-01,8.998258411884307861e-02,1.360025867819786072e+00
9.930871725082397461e-01,2.631461620330810547e-01,9.031453728675842285e-02,1.346547871828079224e+00
9.824393987655639648e-01,2.640163004398345947e-01,9.037782251834869385e-02,1.336833521723747253e+00
9.754893183708190918e-01,2.622924447059631348e-01,9.021534770727157593e-02,1.327997110784053802e+00
9.753526449203491211e-01,2.622924447059631348e-01,9.021534770727157593e-02,1.327860437333583832e+00
9.707257151603698730e-01,2.591801881790161133e-01,8.997580409049987793e-02,1.319881707429885864e+00
9.627548456192016602e-01,2.562489509582519531e-01,8.975925296545028687e-02,1.308763049542903900e+00
9.520789980888366699e-01,2.520052194595336914e-01,8.948855847120285034e-02,1.293572776019573212e+00
9.466105103492736816e-01,2.481441199779510498e-01,8.922646194696426392e-02,1.283981092274188995e+00
9.378120899200439453e-01,2.468151748180389404e-01,8.912038058042526245e-02,1.273747645318508148e+00
9.293051362037658691e-01,2.465652078390121460e-01,8.904352784156799316e-02,1.264913871884346008e+00
9.174131155014038086e-01,2.450025081634521484e-01,8.872096985578536987e-02,1.251136593520641327e+00
9.168328642845153809e-01,2.419446408748626709e-01,8.835887163877487183e-02,1.247136376798152924e+00
9.059134125709533691e-01,2.418243885040283203e-01,8.833067864179611206e-02,1.236068479716777802e+00
9.011709094047546387e-01,2.406886667013168335e-01,8.821643143892288208e-02,1.230076007544994354e+00
8.956689238548278809e-01,2.384510934352874756e-01,8.799317479133605957e-02,1.222113192081451416e+00
8.864188790321350098e-01,2.354839295148849487e-01,8.769838511943817139e-02,1.209601193666458130e+00
9.135915637016296387e-01,2.295792102813720703e-01,8.698127418756484985e-02,1.230152048170566559e+00
8.821744918823242188e-01,2.335030734539031982e-01,8.745295554399490356e-02,1.203130520880222321e+00
8.722864389419555664e-01,2.294896841049194336e-01,8.711233735084533691e-02,1.188888460397720337e+00
8.642785549163818359e-01,2.274390161037445068e-01,8.694618940353393555e-02,1.178663760423660278e+00
8.534147143363952637e-01,2.237265408039093018e-01,8.668042719364166260e-02,1.163821682333946228e+00
8.539640307426452637e-01,2.203089892864227295e-01,8.649811893701553345e-02,1.160771138966083527e+00
8.422980308532714844e-01,2.199195176362991333e-01,8.644483983516693115e-02,1.148662388324737549e+00
8.359702229499816895e-01,2.193673551082611084e-01,8.638640493154525757e-02,1.141723982989788055e+00
8.293083906173706055e-01,2.174790650606155396e-01,8.625139296054840088e-02,1.133038848638534546e+00
8.292077183723449707e-01,2.174790650606155396e-01,8.625139296054840088e-02,1.132938176393508911e+00
8.209206461906433105e-01,2.149958312511444092e-01,8.608302474021911621e-02,1.121999502182006836e+00
8.426466584205627441e-01,2.089647799730300903e-01,8.576481789350509644e-02,1.137376256287097931e+00
8.171133995056152344e-01,2.128711193799972534e-01,8.596167713403701782e-02,1.115946196019649506e+00
8.088933825492858887e-01,2.098290920257568359e-01,8.584116399288177490e-02,1.104563638567924500e+00
8.021143078804016113e-01,2.077601253986358643e-01,8.579483628273010254e-02,1.095669269561767578e+00
7.948036789894104004e-01,2.047358006238937378e-01,8.579259365797042847e-02,1.085332073271274567e+00
7.911940217018127441e-01,2.030035406351089478e-01,8.575374633073806763e-02,1.079951308667659760e+00
7.844855785369873047e-01,2.034066170454025269e-01,8.576777577400207520e-02,1.073659971356391907e+00
7.787041068077087402e-01,2.039234787225723267e-01,8.574204146862030029e-02,1.068369626998901367e+00
7.728074789047241211e-01,2.033238708972930908e-01,8.569934219121932983e-02,1.061830691993236542e+00
7.623940110206604004e-01,2.012039572000503540e-01,8.558979630470275879e-02,1.049187764525413513e+00
7.606574296951293945e-01,1.970284879207611084e-01,8.561285585165023804e-02,1.043298773467540741e+00
7.450418472290039062e-01,1.948841214179992676e-01,8.550095558166503906e-02,1.025426924228668213e+00
7.401825189590454102e-01,1.942300796508789062e-01,8.551549911499023438e-02,1.019928097724914551e+00
